congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,R000603,Rouzer,NC,7,Republican,157,0.910828025477707,0.88982229,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.914893617021277,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,63,0.904761904761905,0.85360742,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.936842105263158,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.936842105263158,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,158,0.0886075949367089,0.14976932,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.136842105263158,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,63,0.0158730158730159,0.03917382,-34.4
0,house,R000607,Rooney,FL,19,Republican,140,0.885714285714286,0.93095709,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,47,0.74468085106383,0.92991175,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,151,0.980132450331126,0.94368207,28
115,house,R000609,Rutherford,FL,4,R,90,0.988888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,61,0.967213114754098,0.94029519,28
0,house,R000610,Reschenthaler,PA,14,Republican,61,0.950819672131147,0.94386775,29
116,house,R000610,Reschenthaler,PA,14,R,61,0.950819672131147,0.94386775,29
0,house,R000611,Riggleman,VA,5,Republican,63,0.936507936507937,0.67800464,11.1
116,house,R000611,Riggleman,VA,5,R,63,0.936507936507937,0.67800464,11.1
0,house,R000612,Rose,TN,6,Republican,60,0.983333333333333,0.97016539,48.9
116,house,R000612,Rose,TN,6,R,60,0.983333333333333,0.97016539,48.9
0,house,R000613,Rose,NY,11,Democrat,62,0.0645161290322581,0.62706469,9.8
116,house,R000613,Rose,NY,11,D,62,0.0645161290322581,0.62706469,9.8
0,house,R000614,Roy,TX,21,Republican,61,0.934426229508197,0.64542455,10
116,house,R000614,Roy,TX,21,R,61,0.934426229508197,0.64542455,10
0,house,R000616,Rouda,CA,48,Democrat,62,0.0483870967741935,0.19631733,-1.7
116,house,R000616,Rouda,CA,48,D,62,0.0483870967741935,0.19631733,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.708333333333333,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.708333333333333,0.88456487,13.1
0,house,S000185,Scott,VA,3,Democrat,158,0.139240506329114,0.15753241,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,63,0.0476190476190476,0.04080713,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,150,0.88,0.91409903,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,54,0.888888888888889,0.89362263,20.1
0,house,S000248,Serrano,NY,15,Democrat,149,0.100671140939597,0.09175119,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.135416666666667,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,53,0.0377358490566038,0.01923618,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.978723404255319,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.978723404255319,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,156,0.134615384615385,0.13260483,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.202127659574468,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,62,0.032258064516129,0.03552991,-43.4
0,house,S000364,Shimkus,IL,15,Republican,151,0.973509933774834,0.95604604,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.98936170212766,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,57,0.947368421052632,0.9668068,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.166666666666667,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.166666666666667,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,153,0.104575163398693,0.12433563,-47.2
115,house,S000510,Smith,WA,9,D,90,0.144444444444444,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,63,0.0476190476190476,0.03352905,-47.2
0,house,S000522,Smith,NJ,4,Republican,158,0.69620253164557,0.85561893,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,63,0.53968253968254,0.79334614,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.968085106382979,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.968085106382979,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,159,0.0817610062893082,0.12761354,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.114583333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,63,0.0317460317460317,0.03426744,-45.2
0,house,S001148,Simpson,ID,2,Republican,152,0.960526315789474,0.93197424,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,61,0.918032786885246,0.92458418,24.7
0,house,S001150,Schiff,CA,28,Democrat,159,0.157232704402516,0.12086782,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.229166666666667,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,63,0.0476190476190476,0.03262078,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.98936170212766,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.98936170212766,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,153,0.117647058823529,0.13555734,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.161290322580645,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,60,0.05,0.0383973,-39.6
0,house,S001157,Scott,GA,13,Democrat,151,0.178807947019868,0.1260471,-44.4
115,house,S001157,Scott,GA,13,D,89,0.280898876404494,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,62,0.032258064516129,0.03513128,-44.4
0,house,S001165,Sires,NJ,8,Democrat,154,0.162337662337662,0.11904686,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.239130434782609,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,62,0.0483870967741935,0.0317016,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,158,0.132911392405063,0.16144567,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.189473684210526,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,63,0.0476190476190476,0.04161942,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.233333333333333,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.233333333333333,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,156,0.942307692307692,0.95836662,54.9
115,house,S001172,Smith,NE,3,R,95,0.947368421052632,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,61,0.934426229508197,0.97388125,54.9
0,house,S001175,Speier,CA,14,Democrat,146,0.136986301369863,0.11815889,-58.7
115,house,S001175,Speier,CA,14,D,86,0.209302325581395,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,60,0.0333333333333333,0.03136792,-58.7
0,house,S001176,Scalise,LA,1,Republican,138,0.985507246376812,0.96413536,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,63,0.968253968253968,0.96648278,42
0,house,S001180,Schrader,OR,5,Democrat,158,0.215189873417722,0.42319132,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.326315789473684,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,63,0.0476190476190476,0.14656302,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,159,0.905660377358491,0.76765754,10
115,house,S001183,Schweikert,AZ,6,R,96,0.895833333333333,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,63,0.920634920634921,0.63564744,10
0,house,S001185,Sewell,AL,7,Democrat,156,0.192307692307692,0.13225142,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.290322580645161,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,63,0.0476190476190476,0.03587077,-41.2
0,house,S001187,Stivers,OH,15,Republican,149,0.953020134228188,0.86298216,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,58,0.896551724137931,0.80427564,15.4
0,house,S001189,Scott,GA,8,Republican,159,0.962264150943396,0.94458169,28.9
115,house,S001189,Scott,GA,8,R,96,0.989583333333333,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,63,0.920634920634921,0.94349152,28.9
0,house,S001190,Schneider,IL,10,Democrat,157,0.254777070063694,0.1661855,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.393617021276596,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,63,0.0476190476190476,0.042420769999999997,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.626373626373626,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,155,0.954838709677419,0.8421115,14
115,house,S001192,Stewart,UT,2,R,92,0.945652173913043,0.88999112,14
116,house,S001192,Stewart,UT,2,R,63,0.968253968253968,0.77219206,14
0,house,S001193,Swalwell,CA,15,Democrat,147,0.163265306122449,0.12965325,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.236559139784946,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,54,0.037037037037037,0.0396782,-45.7
0,house,S001195,Smith,MO,8,Republican,156,0.942307692307692,0.95845258,54.4
115,house,S001195,Smith,MO,8,R,93,0.913978494623656,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,63,0.984126984126984,0.9744791,54.4
0,house,S001196,Stefanik,NY,21,Republican,159,0.779874213836478,0.8428231,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.895833333333333,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,63,0.603174603174603,0.76940054,13.9
0,house,S001199,Smucker,PA,11,Republican,154,0.954545454545455,0.85591825,25.8
115,house,S001199,Smucker,PA,16,R,96,0.958333333333333,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,58,0.948275862068966,0.92640886,25.8
0,house,S001200,Soto,FL,9,Democrat,158,0.158227848101266,0.28965308,-12.9
115,house,S001200,Soto,FL,9,D,96,0.229166666666667,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,62,0.0483870967741935,0.07294915,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,156,0.224358974358974,0.38217597,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.344086021505376,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,63,0.0476190476190476,0.12036299,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,66,0.0606060606060606,0.07639488,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.666666666666667,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,63,0.0317460317460317,0.04336628,-28.2
0,house,S001206,Shalala,FL,27,Democrat,63,0.0476190476190476,0.05373414,-19.6
116,house,S001206,Shalala,FL,27,D,63,0.0476190476190476,0.05373414,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,62,0.0483870967741935,0.26692827,0.9
116,house,S001207,Sherrill,NJ,11,D,62,0.0483870967741935,0.26692827,0.9
0,house,S001208,Slotkin,MI,8,Democrat,63,0.0476190476190476,0.49510179,6.7
116,house,S001208,Slotkin,MI,8,D,63,0.0476190476190476,0.49510179,6.7
0,house,S001209,Spanberger,VA,7,Democrat,63,0.0476190476190476,0.48632563,6.5
116,house,S001209,Spanberger,VA,7,D,63,0.0476190476190476,0.48632563,6.5
0,house,S001210,Spano,FL,15,Republican,63,0.920634920634921,0.63564744,10
116,house,S001210,Spano,FL,15,R,63,0.920634920634921,0.63564744,10
0,house,S001211,Stanton,AZ,9,Democrat,63,0.0634920634920635,0.06078785,-16.3
116,house,S001211,Stanton,AZ,9,D,63,0.0634920634920635,0.06078785,-16.3
0,house,S001212,Stauber,MN,8,Republican,63,0.920634920634921,0.81245119,15.6
116,house,S001212,Stauber,MN,8,R,63,0.920634920634921,0.81245119,15.6
0,house,S001213,Steil,WI,1,Republican,62,0.951612903225806,0.64531652,10.3
116,house,S001213,Steil,WI,1,R,62,0.951612903225806,0.64531652,10.3
0,house,S001214,Steube,FL,17,Republican,62,0.967741935483871,0.93631218,27.2
116,house,S001214,Steube,FL,17,R,62,0.967741935483871,0.93631218,27.2
0,house,S001215,Stevens,MI,11,Democrat,63,0.0476190476190476,0.39608936,4.4
116,house,S001215,Stevens,MI,11,D,63,0.0476190476190476,0.39608936,4.4
0,house,S001216,Schrier,WA,8,Democrat,63,0.0476190476190476,0.16764067,-3
116,house,S001216,Schrier,WA,8,D,63,0.0476190476190476,0.16764067,-3
0,house,T000193,Thompson,MS,2,Democrat,150,0.12,0.17278326,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.175824175824176,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,59,0.0338983050847458,0.04604436,-28.5
0,house,T000238,Thornberry,TX,13,Republican,157,0.968152866242038,0.95865655,63
115,house,T000238,Thornberry,TX,13,R,96,0.979166666666667,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,61,0.950819672131147,0.97714646,63
0,house,T000460,Thompson,CA,5,Democrat,155,0.148387096774194,0.12455827,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.225806451612903,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,62,0.032258064516129,0.03493604,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.982758620689655,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.982758620689655,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,158,0.955696202531646,0.70361404,7.3
115,house,T000463,Turner,OH,10,R,96,0.958333333333333,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,62,0.951612903225806,0.52277382,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.193181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.193181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,157,0.980891719745223,0.95349412,43.3
115,house,T000467,Thompson,PA,5,R,96,0.989583333333333,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,61,0.967213114754098,0.96657305,43.3
0,house,T000468,Titus,NV,1,Democrat,154,0.103896103896104,0.15928233,-29
115,house,T000468,Titus,NV,1,D,92,0.152173913043478,0.23736595,-29
116,house,T000468,Titus,NV,1,D,62,0.032258064516129,0.04341631,-29
0,house,T000469,Tonko,NY,20,Democrat,156,0.141025641025641,0.28039868,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.225806451612903,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,63,0.0158730158730159,0.06946698,-13.5
0,house,T000470,Tipton,CO,3,Republican,157,0.942675159235669,0.80875259,12
115,house,T000470,Tipton,CO,3,R,94,0.957446808510638,0.87486637,12
116,house,T000470,Tipton,CO,3,R,63,0.920634920634921,0.71010663,12
0,house,T000472,Takano,CA,41,Democrat,156,0.128205128205128,0.17326967,-27.9
115,house,T000472,Takano,CA,41,D,94,0.180851063829787,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,62,0.0483870967741935,0.04431906,-27.9
0,house,T000474,Torres,CA,35,Democrat,156,0.173076923076923,0.13727789,-40.8
115,house,T000474,Torres,CA,35,D,94,0.265957446808511,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,62,0.032258064516129,0.03662338,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.988888888888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.988888888888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494623655914,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494623655914,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,63,0.952380952380952,0.77767639,14.2
116,house,T000479,Taylor,TX,3,R,63,0.952380952380952,0.77767639,14.2
0,house,T000480,Timmons,SC,4,Republican,57,0.947368421052632,0.92978371,25.7
116,house,T000480,Timmons,SC,4,R,57,0.947368421052632,0.92978371,25.7
0,house,T000481,Tlaib,MI,13,Democrat,63,0.0793650793650794,0.02932635,-60.7
116,house,T000481,Tlaib,MI,13,D,63,0.0793650793650794,0.02932635,-60.7
0,house,T000482,Trahan,MA,3,Democrat,63,0.0317460317460317,0.04890944,-22.8
116,house,T000482,Trahan,MA,3,D,63,0.0317460317460317,0.04890944,-22.8
0,house,T000483,Trone,MD,6,Democrat,63,0.0476190476190476,0.06412445,-15.1
116,house,T000483,Trone,MD,6,D,63,0.0476190476190476,0.06412445,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,63,0.0793650793650794,0.64358128,10.2
116,house,T000484,Torres Small,NM,2,D,63,0.0793650793650794,0.64358128,10.2
0,house,U000031,Upton,MI,6,Republican,158,0.822784810126582,0.72860054,8.4
115,house,U000031,Upton,MI,6,R,95,0.947368421052632,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,63,0.634920634920635,0.56919265,8.4
0,house,U000040,Underwood,IL,14,Democrat,63,0.0476190476190476,0.37558953,3.9
116,house,U000040,Underwood,IL,14,D,63,0.0476190476190476,0.37558953,3.9
0,house,V000081,Velázquez,NY,7,Democrat,155,0.0709677419354839,0.09846253,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.106382978723404,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,61,0.0163934426229508,0.02659019,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,158,0.151898734177215,0.29287113,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.229166666666667,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,62,0.032258064516129,0.07291501,-12.6
0,house,V000129,Valadao,CA,21,Republican,94,0.978723404255319,0.38805628,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.978723404255319,0.38805628,-15.5
0,house,V000130,Vargas,CA,51,Democrat,156,0.108974358974359,0.12385071,-49
115,house,V000130,Vargas,CA,51,D,94,0.159574468085106,0.18349318,-49
116,house,V000130,Vargas,CA,51,D,62,0.032258064516129,0.03342502,-49
0,house,V000131,Veasey,TX,33,Democrat,155,0.154838709677419,0.11158739,-49.2
115,house,V000131,Veasey,TX,33,D,93,0.225806451612903,0.16374231,-49.2
116,house,V000131,Veasey,TX,33,D,62,0.0483870967741935,0.03335502,-49.2
0,house,V000132,Vela,TX,34,Democrat,154,0.168831168831169,0.19120105,-21.5
115,house,V000132,Vela,TX,34,D,91,0.241758241758242,0.28848024,-21.5
116,house,V000132,Vela,TX,34,D,63,0.0634920634920635,0.05068668,-21.5
0,house,V000133,Van Drew,NJ,2,Republican,62,0.129032258064516,0.40667864,4.6
116,house,V000133,Van Drew,NJ,2,R,62,0.129032258064516,0.57549286,4.6
0,house,W000187,Waters,CA,43,Democrat,158,0.0822784810126582,0.10826848,-61.7
115,house,W000187,Waters,CA,43,D,95,0.115789473684211,0.16079574,-61.7
116,house,W000187,Waters,CA,43,D,63,0.0317460317460317,0.02906071,-61.7
0,house,W000791,Walden,OR,2,Republican,159,0.905660377358491,0.9104185,20.1
115,house,W000791,Walden,OR,2,R,96,0.989583333333333,0.925617,20.1
116,house,W000791,Walden,OR,2,R,63,0.777777777777778,0.88725889,20.1
0,house,W000795,Wilson,SC,2,Republican,157,0.974522292993631,0.89087735,17.7
115,house,W000795,Wilson,SC,2,R,96,0.979166666666667,0.91505687,17.7
116,house,W000795,Wilson,SC,2,R,61,0.967213114754098,0.85282433,17.7
0,house,W000797,Wasserman Schultz,FL,23,Democrat,156,0.128205128205128,0.17335985,-26.1
115,house,W000797,Wasserman Schultz,FL,23,D,93,0.182795698924731,0.26015349,-26.1
116,house,W000797,Wasserman Schultz,FL,23,D,63,0.0476190476190476,0.04523591,-26.1
0,house,W000798,Walberg,MI,7,Republican,158,0.981012658227848,0.88351853,17
115,house,W000798,Walberg,MI,7,R,96,0.989583333333333,0.91136246,17
116,house,W000798,Walberg,MI,7,R,62,0.967741935483871,0.84040535,17
0,house,W000799,Walz,MN,1,Democrat,73,0.205479452054795,0.8924946,14.9
115,house,W000799,Walz,MN,1,D,73,0.205479452054795,0.8924946,14.9
0,house,W000800,Welch,VT,0,Democrat,157,0.127388535031847,0.17871598,-26.40835124
115,house,W000800,Welch,VT,0,D,95,0.189473684210526,0.2655481,-26.40835124
116,house,W000800,Welch,VT,0,D,62,0.032258064516129,0.04566676,-26.40835124
0,house,W000804,Wittman,VA,1,Republican,157,0.923566878980892,0.81604598,12.4
115,house,W000804,Wittman,VA,1,R,94,0.904255319148936,0.8780261,12.4
116,house,W000804,Wittman,VA,1,R,63,0.952380952380952,0.72356769,12.4
0,house,W000806,Webster,FL,11,Republican,151,0.920529801324503,0.95546268,32.3
115,house,W000806,Webster,FL,11,R,90,0.911111111111111,0.95099871,32.3
116,house,W000806,Webster,FL,11,R,61,0.934426229508197,0.96204887,32.3
0,house,W000808,Wilson,FL,24,Democrat,138,0.108695652173913,0.1023903,-67.5
115,house,W000808,Wilson,FL,24,D,82,0.158536585365854,0.1510877,-67.5
116,house,W000808,Wilson,FL,24,D,56,0.0357142857142857,0.03108338,-67.5
0,house,W000809,Womack,AR,3,Republican,159,0.981132075471698,0.94877687,31.4
115,house,W000809,Womack,AR,3,R,96,0.989583333333333,0.94762677,31.4
116,house,W000809,Womack,AR,3,R,63,0.968253968253968,0.9505294,31.4
0,house,W000810,Woodall,GA,7,Republican,159,0.981132075471698,0.67586528,6.3
115,house,W000810,Woodall,GA,7,R,96,0.979166666666667,0.80600284,6.3
116,house,W000810,Woodall,GA,7,R,63,0.984126984126984,0.47756043,6.3
0,house,W000812,Wagner,MO,2,Republican,155,0.954838709677419,0.77679824,10.3
115,house,W000812,Wagner,MO,2,R,95,0.968421052631579,0.85732307,10.3
116,house,W000812,Wagner,MO,2,R,60,0.933333333333333,0.6493006,10.3
0,house,W000813,Walorski,IN,2,Republican,158,0.949367088607595,0.92716113,23.2
115,house,W000813,Walorski,IN,2,R,96,0.958333333333333,0.93530616,23.2
116,house,W000813,Walorski,IN,2,R,62,0.935483870967742,0.91454946,23.2
0,house,W000814,Weber,TX,14,Republican,152,0.947368421052632,0.90522948,19.8
115,house,W000814,Weber,TX,14,R,93,0.924731182795699,0.92227873,19.8
116,house,W000814,Weber,TX,14,R,59,0.983050847457627,0.87835524,19.8
0,house,W000815,Wenstrup,OH,2,Republican,157,0.955414012738854,0.87508222,16.1
115,house,W000815,Wenstrup,OH,2,R,96,0.958333333333333,0.90615324,16.1
116,house,W000815,Wenstrup,OH,2,R,61,0.950819672131147,0.82618355,16.1
0,house,W000816,Williams,TX,25,Republican,156,0.942307692307692,0.85695634,14.9
115,house,W000816,Williams,TX,25,R,95,0.926315789473684,0.89801943,14.9
116,house,W000816,Williams,TX,25,R,61,0.967213114754098,0.79300563,14.9
0,house,W000819,Walker,NC,6,Republican,143,0.937062937062937,0.86055323,14.7
115,house,W000819,Walker,NC,6,R,91,0.923076923076923,0.89388693,14.7
116,house,W000819,Walker,NC,6,R,52,0.961538461538462,0.80221928,14.7
0,house,W000820,Walters,CA,45,Republican,94,0.98936170212766,0.57844199,-5.4
115,house,W000820,Walters,CA,45,R,94,0.98936170212766,0.57844199,-5.4
0,house,W000821,Westerman,AR,4,Republican,159,0.943396226415094,0.9507119,32.9
115,house,W000821,Westerman,AR,4,R,96,0.9375,0.94862569,32.9
116,house,W000821,Westerman,AR,4,R,63,0.952380952380952,0.95389089,32.9
0,house,W000822,Watson Coleman,NJ,12,Democrat,158,0.0569620253164557,0.15305706,-33.2
115,house,W000822,Watson Coleman,NJ,12,D,95,0.0842105263157895,0.228118,-33.2
116,house,W000822,Watson Coleman,NJ,12,D,63,0.0158730158730159,0.03986991,-33.2
0,house,W000823,Waltz,FL,6,Republican,63,0.920634920634921,0.84124744,17
116,house,W000823,Waltz,FL,6,R,63,0.920634920634921,0.84124744,17
0,house,W000824,Watkins,KS,2,Republican,62,0.951612903225806,0.8679903,18.4
116,house,W000824,Watkins,KS,2,R,62,0.951612903225806,0.8679903,18.4
0,house,W000825,Wexton,VA,10,Democrat,63,0.0476190476190476,0.08642083,-10
116,house,W000825,Wexton,VA,10,D,63,0.0476190476190476,0.08642083,-10
0,house,W000826,Wild,PA,7,Democrat,66,0.0757575757575758,0.23957663,-1.1
115,house,W000826,Wild,PA,15,D,3,0.666666666666667,0.86920674,7.6
116,house,W000826,Wild,PA,7,D,63,0.0476190476190476,0.20959424,-1.1
0,house,W000827,Wright,TX,6,Republican,59,0.949152542372881,0.71987415,12.3
116,house,W000827,Wright,TX,6,R,59,0.949152542372881,0.71987415,12.3
0,house,Y000033,Young,AK,0,Republican,157,0.923566878980892,0.85642017,14.73064079
115,house,Y000033,Young,AK,0,R,96,0.927083333333333,0.89715152,14.73064079
116,house,Y000033,Young,AK,0,R,61,0.918032786885246,0.79231838,14.73064079
0,house,Y000062,Yarmuth,KY,3,Democrat,156,0.141025641025641,0.25997436,-15
115,house,Y000062,Yarmuth,KY,3,D,93,0.204301075268817,0.39244247,-15
116,house,Y000062,Yarmuth,KY,3,D,63,0.0476190476190476,0.06442618,-15
0,house,Y000063,Yoder,KS,3,Republican,94,0.925531914893617,0.67076822,-1.2
115,house,Y000063,Yoder,KS,3,R,94,0.925531914893617,0.67076822,-1.2
0,house,Y000065,Yoho,FL,3,Republican,153,0.934640522875817,0.87505354,16
115,house,Y000065,Yoho,FL,3,R,92,0.91304347826087,0.90448453,16
116,house,Y000065,Yoho,FL,3,R,61,0.967213114754098,0.83066582,16
0,house,Y000066,Young,IA,3,Republican,96,0.989583333333333,0.76046635,3.5
115,house,Y000066,Young,IA,3,R,96,0.989583333333333,0.76046635,3.5
0,house,Z000017,Zeldin,NY,1,Republican,159,0.880503144654088,0.81524357,12.3
115,house,Z000017,Zeldin,NY,1,R,96,0.864583333333333,0.87758287,12.3
116,house,Z000017,Zeldin,NY,1,R,63,0.904761904761905,0.72025036,12.3
0,house,Z000018,Zinke,MT,0,Republican,1,1,0.99438858,20.42273211
115,house,Z000018,Zinke,MT,0,R,1,1,0.99438858,20.42273211
0,senate,A000360,Alexander,TN,,Republican,106,0.905660377358491,0.86508703,26.0057009
115,senate,A000360,Alexander,TN,,R,80,0.9375,0.87959201,26.0057009
116,senate,A000360,Alexander,TN,,R,26,0.807692307692308,0.82045634,26.0057009
0,senate,B000575,Blunt,MO,,Republican,113,0.929203539823009,0.8044014,18.637117
115,senate,B000575,Blunt,MO,,R,84,0.964285714285714,0.8299707,18.637117
116,senate,B000575,Blunt,MO,,R,29,0.827586206896552,0.73033859,18.637117
0,senate,B000944,Brown,OH,,Democrat,113,0.256637168141593,0.65508063,8.1295744
115,senate,B000944,Brown,OH,,D,83,0.301204819277108,0.69004529,8.1295744
116,senate,B000944,Brown,OH,,D,30,0.133333333333333,0.55834508,8.1295744
0,senate,B001135,Burr,NC,,Republican,108,0.916666666666667,0.56874955,3.65522853
115,senate,B001135,Burr,NC,,R,81,0.925925925925926,0.60337882,3.65522853
116,senate,B001135,Burr,NC,,R,27,0.888888888888889,0.46486174,3.65522853
0,senate,B001230,Baldwin,WI,,Democrat,113,0.221238938053097,0.51791482,0.7643432
115,senate,B001230,Baldwin,WI,,D,83,0.253012048192771,0.55965646,0.7643432
116,senate,B001230,Baldwin,WI,,D,30,0.133333333333333,0.40242962,0.7643432
0,senate,B001236,Boozman,AR,,Republican,114,0.93859649122807,0.8705984,26.92097803
